 Timestamp (Formatted), EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Other.7
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172270.4154,-184258.9524,-179530.1726,-187500.0224,-187500.0224,0.342,-0.072,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172876.5277,-185172.5576,-180633.03,-187500.0224,-187500.0224,0.342,-0.072,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172675.0714,-184705.6967,-180253.5421,-187500.0224,-187500.0224,0.342,-0.072,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171887.8206,-183399.5278,-178810.6252,-187500.0224,-187500.0224,0.342,-0.072,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171645.6171,-183132.4468,-178375.8167,-187500.0224,-187500.0224,0.342,-0.072,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172259.0607,-184239.2381,-179508.7149,-187500.0224,-187500.0224,0.342,-0.072,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172873.6443,-185170.5459,-180629.1408,-187500.0224,-187500.0224,0.346,-0.07,0.92,192,10,208,253,208,28,192,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172681.6875,-184719.9347,-180268.9201,-187500.0224,-187500.0224,0.346,-0.07,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171896.4707,-183412.4247,-178826.9644,-187500.0224,-187500.0224,0.346,-0.07,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171645.103,-183127.82,-178372.7322,-187500.0224,-187500.0224,0.346,-0.07,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172246.2085,-184220.4179,-179488.2854,-187500.0224,-187500.0224,0.346,-0.07,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172869.8221,-185167.2602,-180624.5364,-187500.0224,-187500.0224,0.346,-0.07,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172690.5835,-184735.5809,-180285.9521,-187500.0224,-187500.0224,0.346,-0.07,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171906.8419,-183426.4169,-178844.4434,-187500.0224,-187500.0224,0.346,-0.07,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171638.3528,-183115.6383,-178362.0257,-187500.0224,-187500.0224,0.346,-0.07,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172226.9636,-184188.969,-179453.2379,-187500.0224,-187500.0224,0.346,-0.07,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172860.792,-185157.4254,-180610.343,-187500.0224,-187500.0224,0.346,-0.064,0.924,192,10,208,254,0,28,224,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172697.6466,-184749.9755,-180299.3632,-187500.0224,-187500.0224,0.346,-0.064,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171914.3521,-183439.001,-178858.7932,-187500.0224,-187500.0224,0.346,-0.064,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171636.6987,-183111.4361,-178358.2706,-187500.0224,-187500.0224,0.346,-0.064,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172218.6711,-184175.0886,-179436.9882,-187500.0224,-187500.0224,0.346,-0.064,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172862.4013,-185160.5547,-180611.3041,-187500.0224,-187500.0224,0.346,-0.064,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172709.8283,-184770.0473,-180320.4856,-187500.0224,-187500.0224,0.346,-0.064,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171923.7398,-183453.1496,-178876.697,-187500.0224,-187500.0224,0.346,-0.064,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171633.3683,-183104.0601,-178352.9509,-187500.0224,-187500.0224,0.346,-0.064,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172206.4671,-184153.9439,-179414.0329,-187500.0224,-187500.0224,0.346,-0.064,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172859.585,-185157.6266,-180606.0291,-187500.0224,-187500.0224,0.346,-0.068,0.92,192,10,208,253,224,28,192,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172719.2161,-184786.4982,-180337.4282,-187500.0224,-187500.0224,0.346,-0.068,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171934.7816,-183468.9523,-178895.4054,-187500.0224,-187500.0224,0.346,-0.068,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171632.0272,-183099.2097,-178349.397,-187500.0224,-187500.0224,0.346,-0.068,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172195.0006,-184135.146,-179393.1787,-187500.0224,-187500.0224,0.346,-0.068,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172858.378,-185156.5537,-180602.7658,-187500.0224,-187500.0224,0.346,-0.068,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-172729.185,-184803.9102,-180355.5778,-187500.0224,-187500.0224,0.346,-0.068,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:20:47.854,-187500.0224,-187500.0224,-187500.0224,-171946.0245,-183485.649,-178915.7008,-187500.0224,-187500.0224,0.346,-0.068,0.92,192,0,0,0,0,0,0,0,0,0,0
