 Timestamp (Formatted), EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Other.7
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-178864.18,-187500.0224,-185276.9178,-187500.0224,-187500.0224,0.342,-0.062,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-178222.7967,-187500.0224,-184118.2258,-187500.0224,-187500.0224,0.342,-0.062,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-178343.8761,-187500.0224,-184340.7821,-187500.0224,-187500.0224,0.342,-0.062,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-179087.4069,-187500.0224,-185695.4766,-187500.0224,-187500.0224,0.342,-0.062,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-179375.3644,-187500.0224,-186213.2995,-187500.0224,-187500.0224,0.342,-0.062,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-178866.0576,-187500.0224,-185281.6788,-187500.0224,-187500.0224,0.342,-0.062,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-178221.4556,-187500.0224,-184116.84,-187500.0224,-187500.0224,0.342,-0.062,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-178340.4563,-187500.0224,-184334.0766,-187500.0224,-187500.0224,0.34,-0.066,0.924,192,10,160,253,240,28,224,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-179084.9258,-187500.0224,-185689.8887,-187500.0224,-187500.0224,0.34,-0.066,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-179375.9679,-187500.0224,-186213.6571,-187500.0224,-187500.0224,0.34,-0.066,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-178869.2092,-187500.0224,-185286.5962,-187500.0224,-187500.0224,0.34,-0.066,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-178221.6121,-187500.0224,-184116.9517,-187500.0224,-187500.0224,0.34,-0.066,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-178333.2814,-187500.0224,-184326.7228,-187500.0224,-187500.0224,0.34,-0.066,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:17:14.623,-187500.0224,-187500.0224,-187500.0224,-179079.2261,-187500.0224,-185685.6642,-187500.0224,-187500.0224,0.34,-0.066,0.924,192,0,0,0,0,0,0,0,0,0,0
