Time_stamp,open,close
 2023-06-27 18:19:01.373,0,1
 2023-06-27 18:19:01.373,0,1
 2023-06-27 18:19:01.373,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.374,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
 2023-06-27 18:19:01.375,0,1
