Time_stamp,open,close
 2023-06-27 18:16:21.034,1,0
 2023-06-27 18:16:21.514,1,0
 2023-06-27 18:16:21.514,1,0
 2023-06-27 18:16:21.514,1,0
 2023-06-27 18:16:21.514,1,0
 2023-06-27 18:16:21.514,1,0
 2023-06-27 18:16:21.514,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.515,1,0
 2023-06-27 18:16:21.516,1,0
 2023-06-27 18:16:21.516,1,0
 2023-06-27 18:16:21.516,1,0
 2023-06-27 18:16:21.516,1,0
 2023-06-27 18:16:21.516,1,0
 2023-06-27 18:16:21.516,1,0
 2023-06-27 18:16:21.516,1,0
 2023-06-27 18:16:21.516,1,0
 2023-06-27 18:16:21.516,1,0
 2023-06-27 18:16:21.516,1,0
 2023-06-27 18:16:21.516,1,0
 2023-06-27 18:16:21.516,1,0
