 Timestamp (Formatted), EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Other.7
 2023-06-27 18:24:21.122,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,0.35,-0.068,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:24:21.122,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,0.35,-0.068,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:24:21.122,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,0.35,-0.068,0.924,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:24:21.122,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,0.342,-0.064,0.922,192,10,176,254,0,28,208,0,0,0,0
 2023-06-27 18:24:21.122,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,0.342,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:24:21.122,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,0.342,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:24:21.122,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,0.342,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:24:21.122,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,0.342,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:24:21.122,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,0.342,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:24:21.122,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,-187500.0224,0.342,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
