Time_stamp,open,close
 2023-06-27 18:21:41.170,0,1
 2023-06-27 18:21:41.170,0,1
 2023-06-27 18:21:41.170,0,1
 2023-06-27 18:21:41.170,0,1
 2023-06-27 18:21:41.170,0,1
 2023-06-27 18:21:41.170,0,1
 2023-06-27 18:21:41.170,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.171,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.172,0,1
 2023-06-27 18:21:41.648,0,1
 2023-06-27 18:21:41.648,0,1
